Start of simulation. Time: Wednesday, June 22, 2016 8:18:48 PM
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 145, Errors this iteration: 1, Total Bits Simulated: 422, Bit Error Rate: 0.343601895734597, Percent errors found: 29
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 147, Errors this iteration: 2, Total Bits Simulated: 424, Bit Error Rate: 0.346698113207547, Percent errors found: 29.4
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 149, Errors this iteration: 2, Total Bits Simulated: 430, Bit Error Rate: 0.346511627906977, Percent errors found: 29.8
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 150, Errors this iteration: 1, Total Bits Simulated: 434, Bit Error Rate: 0.345622119815668, Percent errors found: 30
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 151, Errors this iteration: 1, Total Bits Simulated: 436, Bit Error Rate: 0.346330275229358, Percent errors found: 30.2
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 152, Errors this iteration: 1, Total Bits Simulated: 440, Bit Error Rate: 0.345454545454545, Percent errors found: 30.4
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 153, Errors this iteration: 1, Total Bits Simulated: 442, Bit Error Rate: 0.346153846153846, Percent errors found: 30.6
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 154, Errors this iteration: 1, Total Bits Simulated: 444, Bit Error Rate: 0.346846846846847, Percent errors found: 30.8
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 156, Errors this iteration: 2, Total Bits Simulated: 446, Bit Error Rate: 0.349775784753363, Percent errors found: 31.2
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 157, Errors this iteration: 1, Total Bits Simulated: 448, Bit Error Rate: 0.350446428571429, Percent errors found: 31.4
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 158, Errors this iteration: 1, Total Bits Simulated: 450, Bit Error Rate: 0.351111111111111, Percent errors found: 31.6
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 159, Errors this iteration: 1, Total Bits Simulated: 452, Bit Error Rate: 0.351769911504425, Percent errors found: 31.8
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 160, Errors this iteration: 1, Total Bits Simulated: 464, Bit Error Rate: 0.344827586206897, Percent errors found: 32
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 162, Errors this iteration: 2, Total Bits Simulated: 472, Bit Error Rate: 0.343220338983051, Percent errors found: 32.4
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 164, Errors this iteration: 2, Total Bits Simulated: 474, Bit Error Rate: 0.345991561181435, Percent errors found: 32.8
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 165, Errors this iteration: 1, Total Bits Simulated: 480, Bit Error Rate: 0.34375, Percent errors found: 33
Wednesday, June 22, 2016 8:18:50 PM Total Errors: 166, Errors this iteration: 1, Total Bits Simulated: 492, Bit Error Rate: 0.33739837398374, Percent errors found: 33.2
Wednesday, June 22, 2016 8:18:51 PM Total Errors: 167, Errors this iteration: 1, Total Bits Simulated: 496, Bit Error Rate: 0.336693548387097, Percent errors found: 33.4
Wednesday, June 22, 2016 8:18:51 PM Total Errors: 168, Errors this iteration: 1, Total Bits Simulated: 498, Bit Error Rate: 0.337349397590361, Percent errors found: 33.6
Wednesday, June 22, 2016 8:18:51 PM Total Errors: 169, Errors this iteration: 1, Total Bits Simulated: 500, Bit Error Rate: 0.338, Percent errors found: 33.8
Wednesday, June 22, 2016 8:18:51 PM Total Errors: 170, Errors this iteration: 1, Total Bits Simulated: 502, Bit Error Rate: 0.338645418326693, Percent errors found: 34
Wednesday, June 22, 2016 8:18:51 PM Total Errors: 172, Errors this iteration: 2, Total Bits Simulated: 504, Bit Error Rate: 0.341269841269841, Percent errors found: 34.4
